ИНН,Название,Тип (ЮЛ/ИП),Статус,"Выручка 2023, руб","Выручка 2024, руб","Выручка 2025, руб",Рост %,Флаг роста,"Прибыль 2025, руб",Гендир,Должность,ОКВЭД основной,ОКВЭД доп,Телефон,Email,Сайт,Источник (1С/Битрикс),Сумма продаж у нас,Дата последней продажи
5321156560,Студфарм,ЮЛ,Действующая,0.0,,,,нет данных,,Симонян Геворг Артурович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.73,,,,,1С+Компании,,
662604593560,Стяжкин Дмитрий Борисович,ИП,Ликвидирована,,,,,нет данных,,Одинцов Андрей Николаевич,ИП,68.20,,,,,1С+Компании,48450.0,2020/06/23 15:43:00
501601185633,Суворов С.П,ИП,Действующая,,,,,нет данных,,Суворов Сергей Петрович,ИП,64.99,,,,,1С+Компании,,
501818336528,Судакова Анжелика Владимировна,ИП,,,,,,нет данных,,,,,,,,,1С,,
5611037170,Суоми,ЮЛ,Ликвидирована,,,,,нет данных,,Агапова Ольга Анатольевна,ДИРЕКТОР,73.11,,,,,1С+Компании,,
1016010616,Суоярвская централизованная библиотечная система,ЮЛ,Действующая,,,,,нет данных,,Кичманюк Ольга Анатольевна,ДИРЕКТОР,91.01,,,,,1С+Компании,,
680603659224,Сутормин Кирилл Александрович,ИП,,,,,,нет данных,,,,,,,,,1С,,
104779694256,Сфера,ИП,,,,,,нет данных,,,,,,,,,Компании,,
7730552208,Схоле,ЮЛ,Ликвидирована,,,,,нет данных,,Романова Елена Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.9,,,,,1С+Компании,,
7702391005,Сяо ниньбо Магазин Китайские продукты,ЮЛ,Ликвидирована,,,,,нет данных,,Упоров Михаил Владимирович,ИСПОЛНИТЕЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
151000065877,СӘТТІ САУДА АТЫРАУ,ИП,,,,,,нет данных,,,,,,,,,1С+Компании,,
7702370534,ТАМОЖЕННЫЙ АДВОКАТ,ЮЛ,Действующая,,,,,нет данных,,Курочкин Константин Леонидович,РУКОВОДИТЕЛЬ,69.10,,,,,1С+Компании,,
3906096000,ТАНГО,ЮЛ,Действующая,0.0,,,,нет данных,0.0,Набережный Алексей Валерьевич,ДИРЕКТОР,77.21,,,,,1С+Компании,,
5032290037,ТВОЙ ДОМ КАФЕ,ЮЛ,Ликвидирована,,,,,нет данных,,Денисов Виталий Иванович,Ликвидатор,56.10.1,,,,,1С+Компании,,
7816197851,ТВОРЧЕСКОЕ ОБЪЕДИНЕНИЕ ПИОНЕР,ЮЛ,Ликвидирована,,,,,нет данных,,Богатырев Игорь Алексеевич,ЛИКВИДАТОР,59.14,,,,,1С+Компании,11780.0,2019/08/05 18:10:00
7720808475,ТД КОЛБАСНЫЙ МИР,ЮЛ,Ликвидирована,,,,,нет данных,,Геворкян Абгар Гришаевич,Ликвидатор,46.32,,,,,1С+Компании,,
7701387567,ТД Энерком,ЮЛ,Ликвидирована,,,,,нет данных,,Тихонов Александр Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.43,,,,,1С+Компании,,
7708274918,"ТДС НЕКСТ"" ООО",ЮЛ,Ликвидирована,37011000.0,221581000.0,,,нет данных,,Кириловский Степан Сергеевич,Директор,56.10,,,,,Компании,1450.0,2019/12/18 21:17:00
7710885304,ТДС ТЕЛЕГРАФ ООО,ЮЛ,Ликвидирована,,,,,нет данных,,Чикилевский Петр Сергеевич,ЛИКВИДАТОР,62.01,,,,,1С+Компании,34085.0,2019/06/11 15:45:00
7743763238,ТЕАВОН,ЮЛ,Ликвидирована,0.0,,,,нет данных,,Михеев Александр Геннадьевич,ЛИКВИДАТОР,56.10,,,,,1С+Компании,4150.0,2019/03/11 16:38:00
7725685604,ТЕЛЕКОМПАНИЯ ПЯТНИЦА,ЮЛ,Действующая,,,,,нет данных,,Картозия Николай Борисович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,60.20,,,,,1С+Компании,,
5038016263,ТЕХНОКОМП-М,ЮЛ,Действующая,,,,,нет данных,,Шпанко Сергей Дмитриевич,ДИРЕКТОР,27.40,,,,,1С+Компании,,
7729655907,ТЕХНОЛОГИИ РАЗВИТИЯ,ЮЛ,Ликвидирована,,,,,нет данных,,Климанов Дмитрий Юрьевич,Конкурсный управляющий,56.10,,,,,1С+Компании,,
7717285031,ТИМТИМ РИТЕЙЛ,ЮЛ,Действующая,,,,,нет данных,,Прохоров Алексей Евгеньевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.11,,,,,1С+Компании,,
7734351485,ТИРОЛЕРХОФ,ЮЛ,Ликвидирована,322325000.0,,,,нет данных,,Баева Карина Васильевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,78390.0,2019/11/21 14:40:00
5027235496,ТИТАН,ЮЛ,Ликвидирована,,,,,нет данных,,Бибиков Андрей Игоревич,ЛИКВИДАТОР,47.52.7,,,,,1С+Компании,,
503905655806,ТИТОВ ГЕОРГИЙ ДМИТРИЕВИЧ,ИП,Ликвидирована,,,,,нет данных,,Титов Георгий Дмитриевич,ИП,47.99,,,,,1С+Компании,,
772605829680,ТИЩЕНКОВ ВИТАЛИЙ ВЛАДИМИРОВИЧ,ИП,,,,,,нет данных,,,,,,,,,1С,,
7715779395,ТК Альянс,ЮЛ,Ликвидирована,,,,,нет данных,,Брандукова Галина Игоревна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,45.31.1,,,,,1С+Компании,,
4028051531,ТКК-Сервис,ЮЛ,Ликвидирована,,,,,нет данных,,Лазарев Дмитрий Юрьевич,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,68.32.2,,,,,1С+Компании,,
5040136494,ТМ ГРУПП ООО,ЮЛ,Ликвидирована,0.0,,,,нет данных,,Шелест Александр Сергеевич,ЛИКВИДАТОР,73.11,,,,,1С+Компании,1140.0,2019/02/28 17:26:00
6154079160,ТМ-4,ЮЛ,Ликвидирована,,,,,нет данных,,Погребняк Жанна Ивановна,ДИРЕКТОР,46.90,,,,,1С+Компании,,
5259129459,ТМСНН ООО,ЮЛ,Банкротство,,,,,нет данных,,Малахов Сергей Михайлович,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,22.21,,,,,1С+Компании,,
1903026548,ТНД ПЛАД,ЮЛ,Действующая,,,,,нет данных,,Лушникова Евгения Олеговна,ДИРЕКТОР,62.02,,,,,1С+Компании,,
5018186179,ТНР,ЮЛ,Ликвидирована,,,,,нет данных,,Орлов Иван Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,247500.0,2020/08/14 21:11:00
7730119795,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""КАСТАНАЕВЕЦ""",ЮЛ,Действующая,,,,,нет данных,,Селиванов Юрий Борисович,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С,,
6163095151,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПРЕМИУМ""",ЮЛ,Действующая,,,,,нет данных,,Руруа Елена Владимировна,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С,,
6824000867,"ТОГБУЗ ""КИРСАНОВСКАЯ ЦРБ""",ЮЛ,Действующая,,,,,нет данных,,Климентова Светлана Николаевна,ГЛАВНЫЙ ВРАЧ,86.10,,,,,1С,,
272389982140,ТОКОЕВ ТААЛАЙБЕК АБДЫМАНАПОВИЧ (ИП),ИП,Действующая,,,,,нет данных,,Токоев Таалайбек Абдыманапович,ИП,56.10,,,,,1С+Компании,,
7710570209,ТОЛК,ЮЛ,Банкротство,0.0,,,,нет данных,,Иванюк Сергей Михайлович,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,73.1,,,,,1С+Компании,,
860407430110,ТОЛМАЧЕВА НАТАЛЬЯ АЛЕКСАНДРОВНА,ИП,Ликвидирована,,,,,нет данных,,Толмачёва Наталья Александровна,ИП,70.22,,,,,1С+Компании,,
120740002769,"ТОО ""Деньги населению""",ИП,,,,,,нет данных,,"""Деньги населению""",,,,,,,Компании,0.0,2018/03/29 15:08:00
230140015682,ТОО «СТИЛЬНАЯ МЕБЕЛЬ»,ИП,,,,,,нет данных,,,,,,,,,Компании,,
2320216588,ТОП,ЮЛ,Ликвидирована,,,,,нет данных,,Чуприна Анастасия Павловна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,,
7724754534,ТОРГОВОЕ ЗАВЕДЕНИЕ ОНЛАЙН,ЮЛ,Ликвидация,0.0,,,,нет данных,,Страхов Кирилл Валерьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.39,,,,,1С+Компании,,
5050125639,ТОРГОВЫЙ ДОМ РУССТА ООО,ЮЛ,Действующая,42056000.0,12461000.0,,,нет данных,,Джаманбаев Амантур Саидович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С+Компании,19500.0,2020/09/24 16:17:00
6685106655,ТОРГСЕРВИС,ЮЛ,Ликвидирована,,,,,нет данных,,Оганезов Александр Сергеевич,ДИРЕКТОР,46.17,,,,,Компании,,
9103085130,"ТОС ""ВОСХОД""",ЮЛ,Действующая,,,,,нет данных,,Швец Сергей Владимирович,ПРЕДСЕДАТЕЛЬ СОВЕТА,94.99,,,,,Компании,,
6658484880,ТОТ,ЮЛ,Действующая,8185000.0,5890000.0,,,нет данных,,Михайлюк Ольга Валерьевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.49.33,,,,,1С+Компании,,
598102715684,"ТОЧКА ПАО БАНКА ""ФК ОТКРЫТИЕ""",ИП,Действующая,,,,,нет данных,,Барановская Ирина Васильевна,ИП,16.24,,,,,1С,,
7716731283,ТПК «Злата,ЮЛ,Ликвидирована,,,,,нет данных,,Гончарова Ольга Константиновна,Генеральный директор,51.4,,,,,1С+Компании,,
5044091420,ТПК ЛУКОМОРЬЕ - Тесей рыбные магазины,ЮЛ,Банкротство,,,,,нет данных,,Гринев Виктор Николаевич,ИСПОЛНИТЕЛЬНЫЙ ДИРЕКТОР,10.20,,,,,1С+Компании,,
7710054444,"ТПОРПДХ ""ПРОФДОР""",ЮЛ,Действующая,,,,,нет данных,,Синяткина Елена Викторовна,ПРЕДСЕДАТЕЛЬ,94.20,,,,,1С+Компании,17690.0,2020/12/02 14:19:00
7802402660,ТРАЙБШТОФ,ЮЛ,Действующая,0.0,,,,нет данных,141000.0,Карпова Надежда Алексеевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.12.1,,,,,1С+Компании,,
3702701877,ТРАНСМЕТАЛЛ,ЮЛ,Действующая,,,,,нет данных,-245000.0,Барулин Павел Евгеньевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.64,,,,,Компании,,
7701937796,ТРАПЕЗА,ЮЛ,Ликвидация,0.0,,,,нет данных,2899000.0,Русаков Илья Вячеславович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,0.0,2020/10/30 20:12:00
7709964103,ТРЕЙД РИТЕЙЛ,ЮЛ,Ликвидирована,,,,,нет данных,,Латышева Светлана Сергеевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.11,,,,,1С+Компании,,
8610004272,ТРЕЙД ЮНИОН,ЮЛ,Ликвидирована,,,,,нет данных,,Романцова Ярославна-Екатерина Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.73.6,,,,,1С+Компании,,
3252502526,ТРЕЙДЕРСКИЙ КЛУБ СОДЕЙСТВИЕ,ЮЛ,Ликвидирована,,,,,нет данных,,Полховский Павел Евгеньевич,ДИРЕКТОР,71.12.13,,,,,1С+Компании,,
7734735481,ТРИГЛАВ,ЮЛ,Ликвидирована,,,,,нет данных,,Соболев Алексей Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,,
4909097597,ТРИО,ЮЛ,Ликвидирована,,,,,нет данных,,Воловик Елена Геннадьевна,Конкурсный управляющий,47.25,,,,,Компании,,
7728193248,ТРК,ЮЛ,Ликвидирована,,,,,нет данных,,Атаман Елизавета Вячеславовна,КОНКУРСНЫЙ УПРАВЛЯЩИЙ,47.19,,,,,1С+Компании,,
7709474821,ТРУДОВЫЕ ИДЕИ,ЮЛ,Ликвидирована,,,,,нет данных,,Князев Александр Александрович,Управляющий - индивидуальный  предприниматель,47.25.1,,,,,1С+Компании,,
7726697377,ТРЭКГрандпроект,ЮЛ,Ликвидирована,,,,,нет данных,,Горбунова Марина Юрьевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.01,,,,,1С+Компании,,
7719287235,ТСЖ,ЮЛ,Действующая,0.0,0.0,0.0,,нет данных,30000.0,Соколов Игорь Александрович,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,,
7733299507,"ТСЖ ""ЖК ЗОДИАК""",ЮЛ,Действующая,,,,,нет данных,383000.0,Агафонов Андриан Станиславович,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,,
5003108354,"ТСЖ ""КЛУБ 777""",ЮЛ,Действующая,,,3459000.0,,нет данных,3062000.0,Сафронов Алексей Васильевич,ПРЕДСЕДАТЕЛЬ,68.32,,,,,1С+Компании,15800.0,2020/12/01 20:53:00
3666142652,"ТСЖ ""ПЕТРОВСКИЙ ПАССАЖ""",ЮЛ,Действующая,0.0,,,,нет данных,,Никанорова Ольга Николаевна,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,0.0,2020/12/08 18:21:00
5030056553,ТСЖ «Сосны-1,ЮЛ,Действующая,,,,,нет данных,591000.0,Шнипова Наталья Александровна,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,,
7729510683,ТСЖ Мичуринский 21 корпус 2,ЮЛ,Действующая,,,,,нет данных,,Инуркаев Мурад Абдулаевич,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32,,,,,1С+Компании,,
5024076946,ТСЖ Путилково,ЮЛ,Действующая,,,,,нет данных,,Уткин Денис Александрович,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,,
7707277793,"ТСЖ САМОТЕЧНЫЙ, 11",ЮЛ,Действующая,,,,,нет данных,110000.0,Кулешова Наталья Сергеевна,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,16100.0,2020/11/13 00:56:00
7704455776,"ТСН ""НОБЛ РОУ""",ЮЛ,Действующая,0.0,,,,нет данных,,Конов Дмитрий Владимирович,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,68.32.1,,,,,1С+Компании,,
5032196281,ТУЛЬСКИЙ КУПЕЦ,ЮЛ,Ликвидирована,,,,,нет данных,,Семенов Михаил Игоревич,Конкурсный управляющий,47.22,,,,,1С+Компании,,
7705554635,ТУНДРА,ЮЛ,Ликвидирована,,,,,нет данных,,Прокуров Дмитрий Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.24.1,,,,,1С+Компании,,
9709002815,ТФ ЛОГИСТИК,ЮЛ,Действующая,,,,,нет данных,,Райх Татьяна Васильевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,10.85,,,,,1С+Компании,43290.0,2019/10/28 14:49:00
2310021886,ТФОМС КК,ЮЛ,Действующая,,,,,нет данных,,Губриева Надежда Александровна,ДИРЕКТОР,84.30,,,,,Компании,,
7706202481,ТЦ КОМУС,ЮЛ,Ликвидирована,,,,,нет данных,,Родина Наталья Александровна,ЛИКВИДАТОР,46.19,,,,,Компании,,
772134948732,ТЫСЯЧИНА СВЕТЛАНА ВЯЧЕСЛАВОВНА,ИП,Действующая,,,,,нет данных,,Тысячина Светлана Вячеславовна,ИП,49.4,,,,,1С+Компании,,
7701366180,Таг Менеджмент Солюшнс,ЮЛ,Ликвидирована,,,,,нет данных,,Боронов Сирожиддин,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7726379335,Тадо,ЮЛ,Ликвидирована,,,,,нет данных,,Мразик Томаш,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.43,,,,,1С+Компании,,
165029453885,Тазиева Анна Михайловна,ИП,Ликвидирована,,,,,нет данных,,Федорова Ольга Викториновна,ИП,47.74,,,,,1С+Компании,46800.0,2019/09/06 17:42:00
7743513887,Таибо,ЮЛ,Действующая,,,,,нет данных,-10012000.0,Кочетов Владислав Григорьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7728844764,Тай Спа Релакс,ЮЛ,Ликвидирована,,,,,нет данных,,Найденова Екатерина Александровна,Генеральный директор,96.02,,,,,1С+Компании,,
272498866320,Тамулевич Алексей Брониславович ИП,ИП,Действующая,,,,,нет данных,,Тамулевич Алексей Брониславович,ИП,71.11,,,,,1С+Компании,,
7725721186,Тандем-Профит,ЮЛ,Ликвидирована,,,,,нет данных,,Алексанян Георгий Георгиевич,Генеральный директор,56.10,,,,,1С+Компании,,
9705004233,Танин Трейд,ЮЛ,Ликвидирована,,,,,нет данных,,Коннолли Саймон,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
5837073941,Танцырева Марина Анатольевна,ЮЛ,Ликвидирована,7078000.0,2715000.0,,,нет данных,,Танцырева Марина Анатольевна,ЛИКВИДАТОР,86.90,,,,,1С+Компании,0.0,
212711931281,Тафинцева Хельга Сергеевна,ИП,Ликвидирована,,,,,нет данных,,Тафинцева Хельга Сергеевна,ИП,47.9,,,,,1С+Компании,0.0,2020/02/28 17:23:00
372900027925,Тач групп РА,ИП,Действующая,,,,,нет данных,,Аджиева Наталья Владимировна,ИП,68.20,,,,,1С+Компании,,
7722791185,Твой офис,ЮЛ,Ликвидирована,,,,,нет данных,,Хазраткулова Истатой Анварбековна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.91.2,,,,,1С+Компании,,
7703411688,Тейст Маркет,ЮЛ,Ликвидирована,,,,,нет данных,,Ахматахунов Адылбек Рахматжанович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.32,,,,,1С+Компании,,
7715958193,Телеком Ритейл,ЮЛ,Ликвидирована,,,,,нет данных,,Клюквин Матвей Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.18.99,,,,,1С+Компании,,
7703782080,Телеком Центр,ЮЛ,Ликвидирована,,,,,нет данных,,Оропаев Максим Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,61.1,,,,,1С+Компании,,
7701216096,Телсиком,ЮЛ,Ликвидирована,,,,,нет данных,,Сафиуллин Альберт Минниахатович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,61.10.3,,,,,1С+Компании,,
9705041108,Теремок Групп,ЮЛ,Ликвидирована,,,,,нет данных,,Охрименко Игорь Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,55.10,,,,,1С+Компании,,
402301510000,Терентьева Светлана Владимировна,ИП,Действующая,,,,,нет данных,,Терентьева Светлана Владимировна,ИП,41.20,,,,,1С+Компании,,
244317096980,Терехин Виталий владимирович,ИП,Действующая,,,,,нет данных,,Терехин Виталий Владимирович,ИП,56.10,,,,,1С+Компании,6713.0,2020/09/14 20:01:00
772379191094,Терешкова Каринэ,ИП,Ликвидирована,,,,,нет данных,,Терешкова Каринэ Давидовна,ИП,96.02,,,,,1С+Компании,,
7720727949,Терм и Ко,ЮЛ,Ликвидирована,,,,,нет данных,,Голубкова Ирина Валентиновна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69.9,,,,,1С+Компании,,
7714784191,Террайдер,ЮЛ,Ликвидирована,,,,,нет данных,,Маренкова Жанна Юрьевна,ЛИКВИДАТОР,79.90.1,,,,,1С+Компании,,
5024131481,Территория Комфорта-Опалиха,ЮЛ,Банкротство,,,,,нет данных,-395000.0,Боравченков Алексей Александрович,Конкурсный управляющий,68.32.1,,,,,1С+Компании,,
1234567899,Тест,ЮЛ,,,,,,нет данных,,,,,,,,,1С+Компании,,
7743831093,ТехМаркет,ЮЛ,Ликвидирована,,,,,нет данных,,Соболева Татьяна Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.4,,,,,1С+Компании,,
7714774274,Техника Питания,ЮЛ,Действующая,22616000.0,,,,нет данных,,Жук Владимир Денисович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.29,,,,,1С+Компании,,
7702819139,Техно Студио,ЮЛ,Ликвидирована,,,,,нет данных,,Топильский Александр Анатольевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.43.1,,,,,1С+Компании,,
7720670523,Технокванта,ЮЛ,Действующая,58000.0,0.0,,,нет данных,,Кацин Павел Абрамович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.74.3,,,,,1С+Компании,,
5026013589,Технопрофф,ЮЛ,Ликвидирована,,,,,нет данных,,Прохоренко Анна Михайловна,Конкурсный управляющий,41.2,,,,,1С+Компании,,
7709878140,Техносильвер,ЮЛ,Ликвидирована,,,,,нет данных,,Бывальцев Алексей Владимирович,Генеральный директор,56.1,,,,,1С+Компании,,
2129002015,Технотрон,ЮЛ,Действующая,,,,,нет данных,,Галкин Владимир Александрович,Директор,27.90.9,,,,,1С+Компании,,
7701763469,Техпродукт,ЮЛ,Действующая,,,,,нет данных,,Митев Николай Георгиевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.1,,,,,1С+Компании,,
3808219222,Тико-Групп,ЮЛ,Ликвидирована,,,,,нет данных,,Каштанов Антон Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.2,,,,,1С+Компании,,
7743792630,Тикомп,ЮЛ,Действующая,627000.0,0.0,,,нет данных,,Парфенов Роман Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,25.62,,,,,1С+Компании,,
253802981030,Типография во Владивостоке «48 Часов»,ИП,Действующая,,,,,нет данных,,Михиденко Александр Владимирович,ИП,18.12,,,,,Компании,,
772005933706,Тихомиров Павел Валерьевич,ИП,Ликвидирована,,,,,нет данных,,Тихомиров Павел Валерьевич,ИП,47.11,,,,,1С+Компании,,
771706834966,Тихонов Олег Львович,ИП,Ликвидирована,,,,,нет данных,,Тихонов Олег Львович,ИП,47.23,,,,,1С+Компании,2934.0,2019/11/25 16:59:00
519055119509,Тихонов Сергей Владимирович,ИП,Ликвидирована,,,,,нет данных,,Тихонов Сергей Владимирович,ИП,46.49.49,,,,,1С+Компании,5150.0,2019/12/23 17:04:00
773129193260,Ткаченко Александр Васильевич,ИП,Действующая,,,,,нет данных,,Ткаченко Александр Васильевич,ИП,56.10,,,,,1С+Компании,1900.0,2019/02/28 15:00:00
500906455000,Ткачук,ИП,Действующая,,,,,нет данных,,Ткачук Андрей Васильевич,ИП,73.11,,,,,1С+Компании,,
151000045421,Товарищество с ограниченной ответственностью,ИП,,,,,,нет данных,,,,,,,,,1С,,
141240005256,"Товарищество с ограниченной ответственностью ""Ломбард"" Деньги населению""",ИП,,,,,,нет данных,,,,,,,,,1С+Компании,173082.0,2020/05/31 20:23:00
100240001431,Товарищество с ограниченной ответственностью «Техносервис Груп»,ИП,,,,,,нет данных,,,,,,,,,1С,,
7719615158,Топ-Комплект плюс,ЮЛ,Действующая,33090000.0,17430000.0,,,нет данных,,Бордияну Ирина Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.49,,,,,1С+Компании,,
7718973440,Топинамбур,ЮЛ,Ликвидирована,,,,,нет данных,,Фомина Виктория Андреевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.21,,,,,1С+Компании,,
7743133902,Топобед,ЮЛ,Действующая,,,,,нет данных,0.0,Хорева Марина Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7721555812,Торг-4,ЮЛ,Действующая,0.0,,,,нет данных,2212000.0,Лебедева Яна Юрьевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.3,,,,,1С+Компании,,
9718029193,ТоргКабель,ЮЛ,Ликвидирована,,,,,нет данных,,Галаганова Наталья Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69,,,,,1С+Компании,,
7702811250,Торглайн,ЮЛ,Ликвидирована,,,,,нет данных,,Зверев Сергей Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.73.4,,,,,1С+Компании,,
5018091216,"Торговая сеть ""Вещь!""МО",ЮЛ,Ликвидирована,,,,,нет данных,,Уточенко Никита Михайлович,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,,,,,,Компании,,
6685083824,Торговля и сервис,ЮЛ,Ликвидирована,,,,,нет данных,,Жернаков Сергей Александрович,ДИРЕКТОР,46.17,,,,,1С+Компании,,
7724171099,Торгово-Промышленная Компания «Сенеж»,ЮЛ,Банкротство,,,,,нет данных,,Ханбеков Александр Владимирович,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,68.20.21,,,,,1С+Компании,,
7731475676,"Торговый Дом ""Л-Пак""",ЮЛ,Ликвидирована,,,,,нет данных,,Воронцов Александр Евгеньевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.43,,,,,1С+Компании,,
7733884579,Торговый Дом Арлайт,ЮЛ,Ликвидирована,,,,,нет данных,,Осадчий Сергей Александрович,Ликвидатор,46.90,,,,,1С+Компании,,
5904652658,Торговый Дом Страна Снов,ЮЛ,Ликвидирована,,,,,нет данных,,Шакин Андрей Игоревич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.99,,,,,1С+Компании,,
7704821542,Торговый Мост,ЮЛ,Ликвидирована,,,,,нет данных,,Макенбаева Бактыгуль Кашымбековна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7723209303,Торговый дом «Химик»,ЮЛ,Ликвидирована,,,,,нет данных,,Вакуленко Игорь Васильевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.75,,,,,1С+Компании,,
4028038763,Торговый дом Мет-АЛ,ЮЛ,Ликвидирована,,,,,нет данных,,Крипень Наталья Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.15.2,,,,,1С+Компании,,
7825444144,Торговый дом Северо-западный,ЮЛ,Банкротство,,,,,нет данных,,Арзамасцева Ольга Вадимовна,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,46.74.3,,,,,1С+Компании,,
7813516041,Торгсервис,ЮЛ,Ликвидирована,,,,,нет данных,,Васильева Эльмира Вячеславовна,Ликвидатор,56.1,,,,,Компании,,
583709871625,Тоцкая Светлана Васильевна,ИП,Действующая,,,,,нет данных,,Тоцкая Светлана Васильевна,ИП,10.13,,,,,1С+Компании,,
7709951432,Традиции Века,ЮЛ,Ликвидирована,,,,,нет данных,,Гапаров Байзелбек Рахимжанович,ЛИКВИДАТОР,56.10,,,,,1С+Компании,,
7701383788,ТрансЭкоАльянс,ЮЛ,Банкротство,,,,,нет данных,,Паносян Ваге Самвелович,КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ,68.32.2,,,,,1С+Компании,,
7726764055,Трансгарант групп,ЮЛ,Ликвидирована,,,,,нет данных,,Штркачова Симона,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,52.29,,,,,1С+Компании,,
